round,stage,detail,cid,seconds
5,client_upload_pack,build upload message,3,0.011592000722885132
5,client_weight_compute,client aggregation weight,5,4.0903687477111816e-05
5,client_local_train,local SGD training,5,3.307969808578491
5,client_model_delta,weighted local model delta,5,0.00044330209493637085
5,client_quant_encode,fixed-point quantization and signed encoding,5,7.0229172706604e-05
5,client_masking,xMask = x + m,5,3.028661012649536e-05
5,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.787017829716206
5,client_cipher_hash,hash encrypted vector,5,0.023853860795497894
5,client_pedersen_commit,Pedersen vector commitment,5,2.2531188502907753
5,client_receipt_sign,sign upload receipt,5,0.0006323009729385376
5,client_upload_pack,build upload message,5,0.011688709259033203
6,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.40331955254078
6,client_weight_compute,client aggregation weight,5,4.0590763092041016e-05
6,client_local_train,local SGD training,5,3.277994893491268
6,client_model_delta,weighted local model delta,5,0.0004375651478767395
6,client_quant_encode,fixed-point quantization and signed encoding,5,8.72686505317688e-05
6,client_masking,xMask = x + m,5,3.629177808761597e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.495720982551575
6,client_cipher_hash,hash encrypted vector,5,0.024127870798110962
6,client_pedersen_commit,Pedersen vector commitment,5,2.236244298517704
6,client_receipt_sign,sign upload receipt,5,0.0006409063935279846
6,client_upload_pack,build upload message,5,0.012044273316860199
6,client_weight_compute,client aggregation weight,2,4.5418739318847656e-05
6,client_local_train,local SGD training,2,3.2657629549503326
6,client_model_delta,weighted local model delta,2,0.00043842196464538574
6,client_quant_encode,fixed-point quantization and signed encoding,2,7.07283616065979e-05
6,client_masking,xMask = x + m,2,3.228336572647095e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.506122767925262
6,client_cipher_hash,hash encrypted vector,2,0.024133458733558655
6,client_pedersen_commit,Pedersen vector commitment,2,2.258507303893566
6,client_receipt_sign,sign upload receipt,2,0.0006054863333702087
6,client_upload_pack,build upload message,2,0.011250138282775879
6,client_weight_compute,client aggregation weight,1,2.2448599338531494e-05
6,client_local_train,local SGD training,1,3.25115954130888
6,client_model_delta,weighted local model delta,1,0.0004669874906539917
6,client_quant_encode,fixed-point quantization and signed encoding,1,7.414817810058594e-05
6,client_masking,xMask = x + m,1,3.5099685192108154e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.545026622712612
6,client_cipher_hash,hash encrypted vector,1,0.024234190583229065
6,client_pedersen_commit,Pedersen vector commitment,1,2.279540069401264
6,client_receipt_sign,sign upload receipt,1,0.0006277412176132202
6,client_upload_pack,build upload message,1,0.011702798306941986
6,client_weight_compute,client aggregation weight,4,4.547834396362305e-05
6,client_local_train,local SGD training,4,3.2930454462766647
6,client_model_delta,weighted local model delta,4,0.00044158846139907837
6,client_quant_encode,fixed-point quantization and signed encoding,4,7.344037294387817e-05
6,client_masking,xMask = x + m,4,3.141164779663086e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.650220170617104
6,client_cipher_hash,hash encrypted vector,4,0.02421170473098755
6,client_pedersen_commit,Pedersen vector commitment,4,2.309925898909569
6,client_receipt_sign,sign upload receipt,4,0.0006276443600654602
6,client_upload_pack,build upload message,4,0.011562950909137726
6,client_weight_compute,client aggregation weight,3,6.298720836639404e-05
6,client_local_train,local SGD training,3,3.4795904457569122
6,client_model_delta,weighted local model delta,3,0.0004965513944625854
6,client_quant_encode,fixed-point quantization and signed encoding,3,7.788091897964478e-05
6,client_masking,xMask = x + m,3,3.4965574741363525e-05
6,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.52832642942667
6,client_cipher_hash,hash encrypted vector,3,0.02343723177909851
6,client_pedersen_commit,Pedersen vector commitment,3,2.260559357702732
6,client_receipt_sign,sign upload receipt,3,0.0005935356020927429
6,client_upload_pack,build upload message,3,0.011664748191833496
7,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.72610940039158
7,client_weight_compute,client aggregation weight,1,4.003196954727173e-05
7,client_local_train,local SGD training,1,3.285696506500244
7,client_model_delta,weighted local model delta,1,0.0004435703158378601
7,client_quant_encode,fixed-point quantization and signed encoding,1,6.979703903198242e-05
7,client_masking,xMask = x + m,1,3.3020973205566406e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.720690086483955
7,client_cipher_hash,hash encrypted vector,1,0.024076946079730988
7,client_pedersen_commit,Pedersen vector commitment,1,2.2302016615867615
7,client_receipt_sign,sign upload receipt,1,0.0006106272339820862
7,client_upload_pack,build upload message,1,0.011832721531391144
7,client_weight_compute,client aggregation weight,2,3.7863850593566895e-05
7,client_local_train,local SGD training,2,3.221200577914715
7,client_model_delta,weighted local model delta,2,0.0004555359482765198
7,client_quant_encode,fixed-point quantization and signed encoding,2,7.571280002593994e-05
7,client_masking,xMask = x + m,2,3.1851232051849365e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.74970004707575
7,client_cipher_hash,hash encrypted vector,2,0.023719020187854767
7,client_pedersen_commit,Pedersen vector commitment,2,2.2636981904506683
7,client_receipt_sign,sign upload receipt,2,0.0006496086716651917
7,client_upload_pack,build upload message,2,0.011272750794887543
7,client_weight_compute,client aggregation weight,5,2.750009298324585e-05
7,client_local_train,local SGD training,5,3.298491045832634
7,client_model_delta,weighted local model delta,5,0.00043085962533950806
7,client_quant_encode,fixed-point quantization and signed encoding,5,7.490068674087524e-05
7,client_masking,xMask = x + m,5,3.25813889503479e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.789639249444008
7,client_cipher_hash,hash encrypted vector,5,0.024304136633872986
7,client_pedersen_commit,Pedersen vector commitment,5,2.276191383600235
7,client_receipt_sign,sign upload receipt,5,0.0006132721900939941
7,client_upload_pack,build upload message,5,0.011966846883296967
7,client_weight_compute,client aggregation weight,4,4.326552152633667e-05
7,client_local_train,local SGD training,4,3.2982952147722244
7,client_model_delta,weighted local model delta,4,0.0004536956548690796
7,client_quant_encode,fixed-point quantization and signed encoding,4,8.533895015716553e-05
7,client_masking,xMask = x + m,4,3.429502248764038e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.834636345505714
7,client_cipher_hash,hash encrypted vector,4,0.024217180907726288
7,client_pedersen_commit,Pedersen vector commitment,4,2.3023404628038406
