round,stage,detail,cid,seconds
8,client_cipher_hash,hash encrypted vector,4,0.023891188204288483
8,client_pedersen_commit,Pedersen vector commitment,4,2.1777541115880013
8,client_receipt_sign,sign upload receipt,4,0.000661708414554596
8,client_upload_pack,build upload message,4,0.012350760400295258
8,client_weight_compute,client aggregation weight,5,3.6329030990600586e-05
8,client_local_train,local SGD training,5,3.595949701964855
8,client_model_delta,weighted local model delta,5,0.00044737011194229126
8,client_quant_encode,fixed-point quantization and signed encoding,5,7.461756467819214e-05
8,client_masking,xMask = x + m,5,3.0502676963806152e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.877673476934433
8,client_cipher_hash,hash encrypted vector,5,0.024691112339496613
8,client_pedersen_commit,Pedersen vector commitment,5,2.214885964989662
8,client_receipt_sign,sign upload receipt,5,0.0006238296627998352
8,client_upload_pack,build upload message,5,0.011705242097377777
9,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.505440041422844
9,client_weight_compute,client aggregation weight,2,2.230703830718994e-05
9,client_local_train,local SGD training,2,3.2663413137197495
9,client_model_delta,weighted local model delta,2,0.00047106295824050903
9,client_quant_encode,fixed-point quantization and signed encoding,2,7.8544020652771e-05
9,client_masking,xMask = x + m,2,3.264099359512329e-05
9,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.716220192611217
9,client_cipher_hash,hash encrypted vector,2,0.02398621290922165
9,client_pedersen_commit,Pedersen vector commitment,2,2.1926739662885666
9,client_receipt_sign,sign upload receipt,2,0.0005606263875961304
9,client_upload_pack,build upload message,2,0.011271737515926361
9,client_weight_compute,client aggregation weight,1,4.5418739318847656e-05
9,client_local_train,local SGD training,1,3.3631222769618034
9,client_model_delta,weighted local model delta,1,0.00047751516103744507
9,client_quant_encode,fixed-point quantization and signed encoding,1,8.143484592437744e-05
9,client_masking,xMask = x + m,1,3.428012132644653e-05
9,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.65459620207548
9,client_cipher_hash,hash encrypted vector,1,0.024284623563289642
9,client_pedersen_commit,Pedersen vector commitment,1,2.1770541965961456
9,client_receipt_sign,sign upload receipt,1,0.0005882382392883301
9,client_upload_pack,build upload message,1,0.011544212698936462
9,client_weight_compute,client aggregation weight,4,7.334351539611816e-05
9,client_local_train,local SGD training,4,3.3376734107732773
9,client_model_delta,weighted local model delta,4,0.00043691694736480713
9,client_quant_encode,fixed-point quantization and signed encoding,4,8.96453857421875e-05
9,client_masking,xMask = x + m,4,3.185868263244629e-05
9,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.744464598596096
9,client_cipher_hash,hash encrypted vector,4,0.023631952702999115
